type,labels,number_of_crashes,center_lat,center_lng
Светлое время суток,1284,2,55.7665945,37.794551
Светлое время суток,3338,2,55.671589,37.739877
Светлое время суток,3341,2,55.644704000000004,37.7540765
Светлое время суток,1296,3,55.759409999999995,37.61144066666667
Светлое время суток,3347,4,55.7243395,37.8273625
Светлое время суток,1301,5,55.7417334,37.5469286
Светлое время суток,1310,3,55.72169233333333,37.82455433333333
Светлое время суток,1315,2,55.87532,37.6617445
Светлое время суток,3364,2,55.767677500000005,37.525762
Светлое время суток,1317,2,55.6776025,37.464318000000006
Светлое время суток,1318,2,55.841362000000004,37.3843235
Светлое время суток,1319,3,55.984639,37.234482666666665
Светлое время суток,1322,2,55.733046,37.61774
Светлое время суток,1326,3,55.746469,37.681943000000004
Светлое время суток,1330,2,55.770315,37.474671
Светлое время суток,1332,2,55.7009135,37.93222900000001
Светлое время суток,1334,2,55.7791675,37.674989
Светлое время суток,3383,2,55.7866305,37.562749
Светлое время суток,1338,2,55.609869,37.709010000000006
Светлое время суток,1347,2,55.859785,37.4673645
Светлое время суток,3396,2,55.748633999999996,37.582689
Светлое время суток,1348,3,55.870987,37.71166233333334
Светлое время суток,1357,2,55.752429,37.5320915
Светлое время суток,1361,2,55.8156245,37.6396805
Светлое время суток,3414,3,55.676749666666666,37.565517666666665
Светлое время суток,3416,2,55.6576765,37.5222265
Светлое время суток,1370,2,55.774473,37.711794499999996
Светлое время суток,1371,2,55.790959,37.3739375
Светлое время суток,1379,2,55.8518605,37.42196
Светлое время суток,3429,2,55.795817,37.769386999999995
Светлое время суток,1381,2,55.761738,37.7689575
Светлое время суток,3432,2,55.836292,37.413447000000005
Светлое время суток,3433,2,55.8125045,37.503349
Светлое время суток,1386,2,55.6712775,37.7943315
Светлое время суток,1387,2,55.864746499999995,37.6619805
Светлое время суток,3435,2,55.810359,37.798564
Светлое время суток,3439,3,55.889669,37.586632
Светлое время суток,1391,2,55.7958385,37.4833825
Светлое время суток,1393,2,55.873746,37.550379500000005
Светлое время суток,3443,2,55.6381255,37.5231705
Светлое время суток,1400,2,55.5508405,37.5547835
Светлое время суток,3451,2,55.8017695,37.636199000000005
Светлое время суток,1404,2,55.605745,37.534704000000005
Светлое время суток,3457,2,55.622510500000004,37.6086045
Светлое время суток,3458,2,55.7003025,37.8311905
Светлое время суток,1413,2,55.662578999999994,37.5536515
Светлое время суток,1414,2,55.7027115,37.792942
Светлое время суток,3466,2,55.678646,37.483093499999995
Светлое время суток,3471,2,55.726944,37.4646985
Светлое время суток,3473,2,55.673790999999994,37.797314
Светлое время суток,1428,2,55.860607,37.562513
Светлое время суток,3479,2,55.6545265,37.521803
Светлое время суток,1433,2,55.772330999999994,37.824109
Светлое время суток,1436,2,55.725225,37.496337499999996
Светлое время суток,1442,2,55.756145000000004,37.5373975
Светлое время суток,3492,2,55.709582,37.593096
Светлое время суток,3498,2,55.725862,37.459989
Светлое время суток,1458,2,55.663199000000006,37.473603499999996
Светлое время суток,1459,2,55.706224000000006,37.687306
Светлое время суток,1460,2,55.586689,37.6627795
Светлое время суток,3509,2,55.860862499999996,37.691179
Светлое время суток,1462,2,55.7869985,37.742554
Светлое время суток,3510,2,55.637102,37.543754
Светлое время суток,1465,3,55.806543,37.79877333333333
Светлое время суток,1467,2,55.791435,37.574492500000005
Светлое время суток,1475,2,55.759698,37.657662
Светлое время суток,3527,2,55.810446,37.637009
Светлое время суток,1481,2,55.7508565,37.7139665
Светлое время суток,1485,2,55.653639,37.755702
Светлое время суток,1486,2,55.997327999999996,37.221728
Светлое время суток,1488,2,55.577402,37.570066499999996
Светлое время суток,1491,2,55.634734,37.700115999999994
Светлое время суток,1497,2,55.659526,37.406977499999996
Светлое время суток,1506,2,55.639176000000006,37.459044500000005
Светлое время суток,1510,3,55.679992,37.850185333333336
Светлое время суток,1514,2,55.738198,37.770143000000004
Светлое время суток,1516,2,55.572903999999994,37.678180499999996
Светлое время суток,1521,2,55.812426,37.7984455
Светлое время суток,3571,2,55.713698,37.385830999999996
Светлое время суток,1524,2,55.723307,37.692471999999995
Светлое время суток,1529,2,55.71125,37.724406
Светлое время суток,3579,2,55.7454665,37.720828
Светлое время суток,1537,2,55.7114375,37.586625999999995
Светлое время суток,3587,2,55.7634345,37.603417
Светлое время суток,1544,2,55.88264100000001,37.4616835
Светлое время суток,1547,2,55.799101,37.5568165
Светлое время суток,3600,2,55.6510485,37.758733
Светлое время суток,1553,2,55.803633000000005,37.464473
Светлое время суток,3604,2,55.7642615,37.8429225
Светлое время суток,1557,3,55.74637466666667,37.55179866666666
Светлое время суток,3612,2,55.819171499999996,37.4977115
Светлое время суток,3614,2,55.7750705,37.8355835
Светлое время суток,1567,2,55.700368999999995,37.626172999999994
Светлое время суток,1572,2,55.8710495,37.6381195
Светлое время суток,1573,2,55.524181999999996,37.513842
Светлое время суток,1574,3,55.75592266666666,37.692375
Светлое время суток,1577,2,55.6454365,37.619682
Светлое время суток,1578,4,55.69561975,37.733936
Светлое время суток,3625,2,55.7679735,37.593353
Светлое время суток,1583,2,55.696109500000006,37.4508635
Светлое время суток,1584,2,55.72134,37.574959
Светлое время суток,1588,2,55.764524,37.578295499999996
Светлое время суток,3640,2,55.752752,37.574374
Светлое время суток,1595,2,55.6565085,37.830697
Светлое время суток,3643,2,55.899423999999996,37.586905
Светлое время суток,1616,2,55.77197150000001,37.651889499999996
Светлое время суток,3666,2,55.793453,37.8124095
Светлое время суток,1622,2,55.5906875,37.5998015
Светлое время суток,3672,2,55.636542,37.674071999999995
Светлое время суток,1624,2,55.859294500000004,37.620363
Светлое время суток,3675,2,55.703404000000006,37.815859
Светлое время суток,3682,2,55.637904,37.510677
Светлое время суток,1634,2,55.706919,37.579154
Светлое время суток,1639,3,55.643907,37.656107999999996
Светлое время суток,1640,3,55.642925999999996,37.36061466666667
Светлое время суток,1645,3,55.806939,37.839582
Светлое время суток,1649,2,55.831948499999996,37.487401
Светлое время суток,1650,2,55.622181,37.780759
Светлое время суток,3702,2,55.885352,37.719862500000005
Светлое время суток,3705,2,55.734912,37.4874225
Светлое время суток,3708,2,55.8312855,37.5728345
Светлое время суток,1667,2,55.781369999999995,37.764146
Светлое время суток,3721,4,55.807412,37.408246000000005
Светлое время суток,1675,2,55.7533555,37.6115655
Светлое время суток,3725,2,55.5958015,37.3037445
Светлое время суток,1678,2,55.716764999999995,37.7749875
Светлое время суток,1679,3,55.68639733333333,37.62269533333333
Светлое время суток,1685,2,55.701454,37.579363
Светлое время суток,3734,2,55.772194999999996,37.588927999999996
Светлое время суток,1692,3,55.705129666666664,37.76727666666667
Светлое время суток,1695,2,55.585604000000004,37.6781165
Светлое время суток,1696,2,55.874868500000005,37.4339175
Светлое время суток,1697,2,55.823032,37.823314999999994
Светлое время суток,1702,2,55.782595,37.729851
Светлое время суток,1703,2,55.788875000000004,37.465568000000005
Светлое время суток,1708,2,55.6799075,37.738509
Светлое время суток,3759,2,55.809689500000005,37.7806145
Светлое время суток,1722,2,55.7918935,37.589604
Светлое время суток,3775,2,55.743950999999996,37.654942500000004
Светлое время суток,3778,2,55.8249395,37.646107
Светлое время суток,1732,2,55.744769000000005,37.808327
Светлое время суток,1733,2,55.7939535,37.582469
Светлое время суток,1740,2,55.663502,37.5785315
Светлое время суток,1746,2,55.747973,37.8767505
Светлое время суток,1750,4,55.730761,37.4239585
Светлое время суток,1752,2,55.866026000000005,37.476462999999995
Светлое время суток,1753,2,55.901448,37.5871255
Светлое время суток,1754,2,55.745162,37.793301
Светлое время суток,1755,3,55.832250333333334,37.57254866666667
Светлое время суток,3806,2,55.752781999999996,37.6051925
Светлое время суток,3809,3,55.799351,37.635323
Светлое время суток,1764,2,55.847401,37.3734175
Светлое время суток,1769,3,55.645373666666664,37.451920333333334
Светлое время суток,1770,2,55.648182500000004,37.741068
Светлое время суток,3818,2,55.879647,37.5871575
Светлое время суток,1776,2,55.767886000000004,37.564949
Светлое время суток,1777,2,55.729481,37.565174
Светлое время суток,1781,2,55.7927895,37.78298
Светлое время суток,1789,2,55.77469,37.5933695
Светлое время суток,1799,2,55.787846,37.561451000000005
Светлое время суток,1809,2,55.7190345,37.782883999999996
Светлое время суток,3859,2,55.8784645,37.546602500000006
Светлое время суток,1818,2,55.588404499999996,37.7220135
Светлое время суток,1823,4,55.632319,37.61994225
Светлое время суток,3873,2,55.730270000000004,37.7443295
Светлое время суток,3877,2,55.6580125,37.541855
Светлое время суток,3879,3,55.611697,37.721872
Светлое время суток,1833,2,55.7439055,37.698598000000004
Светлое время суток,3884,2,55.701420999999996,37.6213235
Светлое время суток,1836,2,55.473837,37.536415500000004
Светлое время суток,1841,2,55.733849000000006,37.4141925
Светлое время суток,3889,2,55.660470000000004,37.839639
Светлое время суток,1844,2,55.970961,37.182835499999996
Светлое время суток,1847,2,55.869207,37.667377
Светлое время суток,1848,2,55.856898,37.6705795
Светлое время суток,3898,2,55.7926415,37.49255599999999
Светлое время суток,1851,2,55.6573435,37.7648595
Светлое время суток,1859,3,55.763641666666665,37.56079666666667
Светлое время суток,3908,2,55.767877,37.5387705
Светлое время суток,1863,2,55.60108700000001,37.670923
Светлое время суток,1869,2,55.8295405,37.589330000000004
Светлое время суток,1870,2,55.6737305,37.760648
Светлое время суток,3923,3,55.634523,37.699509666666664
Светлое время суток,1875,2,55.6728565,37.748879
Светлое время суток,1878,2,55.7288955,37.648596
Светлое время суток,1890,2,55.715239,37.575608
Светлое время суток,3938,2,55.647515999999996,37.3907875
Светлое время суток,1892,3,55.773528,37.621597
Светлое время суток,3949,2,55.852092,37.4521455
Светлое время суток,3951,3,55.610895,37.717166
Светлое время суток,1905,2,55.757365,37.7468995
Светлое время суток,1906,2,55.7120845,37.8141205
Светлое время суток,3956,2,55.7080585,37.74772
Светлое время суток,1908,2,55.590721,37.664314000000005
Светлое время суток,3961,4,55.75151575,37.71719375
Светлое время суток,1916,2,55.734970000000004,37.627776999999995
Светлое время суток,1922,2,55.762113,37.8215985
Светлое время суток,1926,2,55.747342,37.5823295
Светлое время суток,1934,2,55.844374,37.453357999999994
Светлое время суток,1936,2,55.644901000000004,37.662608
Светлое время суток,1946,2,55.555955999999995,37.5877315
Светлое время суток,1954,2,55.8528995,37.6790285
Светлое время суток,1956,2,55.868764999999996,37.496348499999996
Светлое время суток,1957,3,55.75293,37.58303033333333
Светлое время суток,1959,2,55.573729,37.633565000000004
Светлое время суток,1960,2,55.701460499999996,37.458873
Светлое время суток,1971,2,55.821790500000006,37.648301000000004
Светлое время суток,1973,2,55.645058,37.5200375
Светлое время суток,1974,3,55.90896133333334,37.554856666666666
Светлое время суток,1977,2,55.7775685,37.463583
Светлое время суток,1978,2,55.8851655,37.687043
Светлое время суток,1985,2,55.761086500000005,37.838754
Светлое время суток,1986,2,55.7672975,37.6215485
Светлое время суток,1989,2,55.732305499999995,37.4948845
Светлое время суток,1990,4,55.81358225,37.392759
Светлое время суток,1992,2,55.811573499999994,37.567813
Светлое время суток,1999,2,55.779551,37.578172
Светлое время суток,2003,2,55.776902,37.7372165
Светлое время суток,2010,2,55.7632805,37.777514
Светлое время суток,2014,2,55.573443999999995,37.640474499999996
Светлое время суток,2036,3,55.739816,37.616286
"В темное время суток, освещение включено",2,2,55.7974575,37.7291265
"В темное время суток, освещение включено",2053,2,55.676311,37.505608
"В темное время суток, освещение включено",7,3,55.691271666666665,37.86005266666667
"В темное время суток, освещение включено",2057,2,55.702343,37.7320775
"В темное время суток, освещение включено",10,3,55.706726,37.668281666666665
"В темное время суток, освещение включено",11,2,55.880998500000004,37.694832
"В темное время суток, освещение включено",12,2,55.723119499999996,37.17885
"В темное время суток, освещение включено",20,2,55.704601,37.766125
"В темное время суток, освещение включено",2070,2,55.895066,37.671636500000005
"В темное время суток, освещение включено",22,4,55.767255250000005,37.621793
"В темное время суток, освещение включено",24,2,55.574493000000004,37.4845415
"В темное время суток, освещение включено",25,2,55.801932,37.513493499999996
"В темное время суток, освещение включено",2072,2,55.662328,37.633151999999995
"В темное время суток, освещение включено",27,2,55.824235,37.822531999999995
"В темное время суток, освещение включено",2077,2,55.752426,37.584008499999996
"В темное время суток, освещение включено",32,2,55.646474999999995,37.4755935
"В темное время суток, освещение включено",33,2,55.616555000000005,37.78018
"В темное время суток, освещение включено",2082,2,55.760069,37.610332
"В темное время суток, освещение включено",36,2,55.843720000000005,37.3559675
"В темное время суток, освещение включено",37,2,55.881663,37.65576849999999
"В темное время суток, освещение включено",2085,2,55.692197,37.6217045
"В темное время суток, освещение включено",39,2,55.686222,37.2719125
"В темное время суток, освещение включено",42,2,55.691269,37.550593500000005
"В темное время суток, освещение включено",43,2,55.7775025,37.463389500000005
"В темное время суток, освещение включено",49,2,55.5764645,37.5932085
"В темное время суток, освещение включено",2099,2,55.60909,37.608776000000006
"В темное время суток, освещение включено",51,2,55.732215,37.831893
"В темное время суток, освещение включено",2101,2,55.92482,37.5461895
"В темное время суток, освещение включено",53,2,55.6490295,37.447988499999994
"В темное время суток, освещение включено",55,2,55.905586,37.5283745
"В темное время суток, освещение включено",56,2,55.802683,37.636215
"В темное время суток, освещение включено",58,4,55.649399,37.56345775
"В темное время суток, освещение включено",2112,2,55.7916855,37.4906085
"В темное время суток, освещение включено",65,3,55.86275766666667,37.58454666666667
"В темное время суток, освещение включено",2118,2,55.612623,37.490286499999996
"В темное время суток, освещение включено",70,2,55.712169,37.38656
"В темное время суток, освещение включено",74,4,55.69700425,37.80531225
"В темное время суток, освещение включено",75,3,55.663426,37.50883
"В темное время суток, освещение включено",2122,5,55.7921296,37.5506772
"В темное время суток, освещение включено",79,2,55.609672,37.70908
"В темное время суток, освещение включено",2128,2,55.5809675,37.6718295
"В темное время суток, освещение включено",82,2,55.752365499999996,37.369023999999996
"В темное время суток, освещение включено",2133,2,55.5468525,37.544681999999995
"В темное время суток, освещение включено",2134,2,55.59956,37.318416
"В темное время суток, освещение включено",90,2,55.803737999999996,37.7822295
"В темное время суток, освещение включено",94,2,55.7305115,37.632637
"В темное время суток, освещение включено",2143,3,55.79554,37.584232
"В темное время суток, освещение включено",96,2,55.5947465,37.736470999999995
"В темное время суток, освещение включено",95,2,55.6139625,37.488425500000005
"В темное время суток, освещение включено",98,2,55.777604999999994,37.52632
"В темное время суток, освещение включено",100,3,55.879223,37.48603133333334
"В темное время суток, освещение включено",105,2,55.621932,37.743090499999994
"В темное время суток, освещение включено",110,2,55.587635,37.544623
"В темное время суток, освещение включено",113,2,55.6675105,37.42836
"В темное время суток, освещение включено",115,4,55.81860225,37.4979685
"В темное время суток, освещение включено",2164,2,55.8003585,37.5052805
"В темное время суток, освещение включено",120,2,55.684589,37.6555325
"В темное время суток, освещение включено",2168,2,55.588487,37.7219495
"В темное время суток, освещение включено",122,2,55.760024,37.407707
"В темное время суток, освещение включено",126,2,55.636686999999995,37.750021000000004
"В темное время суток, освещение включено",128,2,55.639318,37.329242
"В темное время суток, освещение включено",2177,2,55.839238,37.4812855
"В темное время суток, освещение включено",134,2,55.7845495,37.567797
"В темное время суток, освещение включено",2183,2,55.7130815,37.730290499999995
"В темное время суток, освещение включено",135,2,55.87628,37.534849
"В темное время суток, освещение включено",2186,2,55.880179999999996,37.723076
"В темное время суток, освещение включено",2188,2,55.7667545,37.36935149999999
"В темное время суток, освещение включено",140,2,55.6445195,37.583209499999995
"В темное время суток, освещение включено",141,5,55.6793736,37.5325866
"В темное время суток, освещение включено",144,3,55.870518000000004,37.63261166666667
"В темное время суток, освещение включено",147,2,55.73088,37.6091465
"В темное время суток, освещение включено",153,2,55.580364,37.46581449999999
"В темное время суток, освещение включено",154,3,55.672696333333334,37.44919866666667
"В темное время суток, освещение включено",159,2,55.599029,37.315911
"В темное время суток, освещение включено",161,3,55.899964,37.62773033333333
"В темное время суток, освещение включено",2209,2,55.678782,37.5948125
"В темное время суток, освещение включено",163,2,55.847620500000005,37.7936445
"В темное время суток, освещение включено",164,2,55.895066,37.673428
"В темное время суток, освещение включено",165,2,55.598841,37.348671499999995
"В темное время суток, освещение включено",2214,2,55.6446525,37.674302499999996
"В темное время суток, освещение включено",169,2,55.620754,37.6711965
"В темное время суток, освещение включено",173,2,55.7346195,37.224683999999996
"В темное время суток, освещение включено",2225,2,55.7118575,37.8379335
"В темное время суток, освещение включено",178,2,55.599838,37.588686499999994
"В темное время суток, освещение включено",179,2,55.690603499999995,37.412867500000004
"В темное время суток, освещение включено",182,2,55.782875000000004,37.7015755
"В темное время суток, освещение включено",184,3,55.681897,37.843486999999996
"В темное время суток, освещение включено",2234,4,55.705197999999996,37.76714975
"В темное время суток, освещение включено",188,3,55.84551833333333,37.584697
"В темное время суток, освещение включено",189,4,55.632266,37.619834999999995
"В темное время суток, освещение включено",198,4,55.69037525,37.62194025
"В темное время суток, освещение включено",204,2,55.88747,37.587430999999995
"В темное время суток, освещение включено",2253,2,55.717698999999996,37.568334
"В темное время суток, освещение включено",207,2,55.757458,37.632878
"В темное время суток, освещение включено",208,2,55.866136999999995,37.462778
"В темное время суток, освещение включено",210,2,55.8060295,37.549215
"В темное время суток, освещение включено",211,2,55.8212755,37.580441
"В темное время суток, освещение включено",212,2,55.7926205,37.640056
"В темное время суток, освещение включено",215,2,55.541614,37.503349
"В темное время суток, освещение включено",216,2,55.7061665,37.747473
"В темное время суток, освещение включено",218,4,55.76310675,37.560509749999994
"В темное время суток, освещение включено",223,3,55.66388633333333,37.578910666666665
"В темное время суток, освещение включено",225,4,55.698924,37.500825250000005
"В темное время суток, освещение включено",2273,2,55.5977775,37.7437235
"В темное время суток, освещение включено",229,4,55.744384249999996,37.85207675
"В темное время суток, освещение включено",2278,2,55.806782999999996,37.5815305
"В темное время суток, освещение включено",233,2,55.8516465,37.4943105
"В темное время суток, освещение включено",235,2,55.828956000000005,37.3944515
"В темное время суток, освещение включено",236,3,55.726274000000004,37.548691
"В темное время суток, освещение включено",237,2,55.898645,37.4239665
"В темное время суток, освещение включено",2284,2,55.655700499999995,37.495501000000004
"В темное время суток, освещение включено",239,2,55.820543,37.8712895
"В темное время суток, освещение включено",244,3,55.575611333333335,37.605511
"В темное время суток, освещение включено",249,2,55.721125,37.437608
"В темное время суток, освещение включено",251,2,55.551874999999995,37.587265
"В темное время суток, освещение включено",255,2,55.7845435,37.370333
"В темное время суток, освещение включено",256,3,55.710838,37.819179
"В темное время суток, освещение включено",2303,2,55.629467500000004,37.5170875
"В темное время суток, освещение включено",259,2,55.7202705,37.703147
"В темное время суток, освещение включено",2308,2,55.864059999999995,37.42476
"В темное время суток, освещение включено",263,2,55.6854935,37.5934125
"В темное время суток, освещение включено",267,2,55.431786,36.863878
"В темное время суток, освещение включено",276,2,55.687634,37.573854
"В темное время суток, освещение включено",279,2,55.798733,37.536855
"В темное время суток, освещение включено",280,2,55.5773715,37.6917585
"В темное время суток, освещение включено",2329,2,55.728569500000006,37.4739575
"В темное время суток, освещение включено",282,2,55.6731075,37.6579305
"В темное время суток, освещение включено",284,3,55.89727533333333,37.643805666666665
"В темное время суток, освещение включено",285,2,55.5972015,37.603154
"В темное время суток, освещение включено",287,3,55.756846333333336,37.533488
"В темное время суток, освещение включено",2335,2,55.8877405,37.586208
"В темное время суток, освещение включено",289,2,55.65419,37.598396
"В темное время суток, освещение включено",292,2,55.631260499999996,37.4826695
"В темное время суток, освещение включено",295,3,55.763175000000004,37.77724366666667
"В темное время суток, освещение включено",299,2,55.699166000000005,37.402922000000004
"В темное время суток, освещение включено",2348,2,55.8465815,37.6705475
"В темное время суток, освещение включено",2351,2,55.878834499999996,37.557567
"В темное время суток, освещение включено",306,2,55.7538085,37.839408500000005
"В темное время суток, освещение включено",307,2,55.795913999999996,37.812495
"В темное время суток, освещение включено",308,2,55.7376395,37.47139850000001
"В темное время суток, освещение включено",312,3,55.791587,37.6871
"В темное время суток, освещение включено",314,2,55.774642,37.539988
"В темное время суток, освещение включено",322,2,55.748559,37.416402500000004
"В темное время суток, освещение включено",323,2,55.7224245,37.6558435
"В темное время суток, освещение включено",327,2,55.62342,37.609275
"В темное время суток, освещение включено",329,2,55.641743,37.3462145
"В темное время суток, освещение включено",334,2,55.680113,37.671561
"В темное время суток, освещение включено",336,2,55.681022999999996,37.624215
"В темное время суток, освещение включено",338,2,55.609742,37.718059999999994
"В темное время суток, освещение включено",339,2,55.872217,37.5003775
"В темное время суток, освещение включено",341,4,55.91001475,37.56450625
"В темное время суток, освещение включено",342,2,55.702569499999996,37.463985
"В темное время суток, освещение включено",2389,2,55.7382795,37.536426000000006
"В темное время суток, освещение включено",345,3,55.677011666666665,37.762405666666666
"В темное время суток, освещение включено",348,2,55.8375695,37.438401999999996
"В темное время суток, освещение включено",349,2,55.680904999999996,37.7493825
"В темное время суток, освещение включено",351,2,55.7386485,37.436101
"В темное время суток, освещение включено",356,2,55.679251,37.642711500000004
"В темное время суток, освещение включено",361,2,56.005547,37.204513500000004
"В темное время суток, освещение включено",362,2,55.789043500000005,37.47995
"В темное время суток, освещение включено",364,2,55.6330415,37.8079195
"В темное время суток, освещение включено",366,2,55.858674500000006,37.562567
"В темное время суток, освещение включено",375,2,55.9054535,37.587474
"В темное время суток, освещение включено",376,2,55.5926155,37.3631235
"В темное время суток, освещение включено",2426,2,55.654253999999995,37.6193815
"В темное время суток, освещение включено",381,3,55.65741633333334,37.79648433333333
"В темное время суток, освещение включено",382,2,55.922446,37.545433
"В темное время суток, освещение включено",383,2,55.851174,37.5195335
"В темное время суток, освещение включено",384,2,55.85171,37.61222050000001
"В темное время суток, освещение включено",2431,2,55.75389,37.8423325
"В темное время суток, освещение включено",2433,2,55.578605499999995,37.6852405
"В темное время суток, освещение включено",2442,2,55.809535499999996,37.839317
"В темное время суток, освещение включено",394,4,55.7952605,37.70937775
"В темное время суток, освещение включено",2444,2,55.7696395,37.55628
"В темное время суток, освещение включено",396,2,55.822333,37.559139
"В темное время суток, освещение включено",399,2,55.657368,37.437753
"В темное время суток, освещение включено",2451,3,55.69894733333334,37.830334
"В темное время суток, освещение включено",2457,2,55.802532,37.3849405
"В темное время суток, освещение включено",413,2,55.601154,37.72262
"В темное время суток, освещение включено",414,2,55.773565,37.710173999999995
"В темное время суток, освещение включено",2465,2,55.700599,37.6208995
"В темное время суток, освещение включено",421,2,55.711374,37.730366000000004
"В темное время суток, освещение включено",2471,2,55.798452499999996,37.381164
"В темное время суток, освещение включено",424,3,55.808589,37.775595
"В темное время суток, освещение включено",2473,2,55.823496,37.558152
"В темное время суток, освещение включено",429,2,55.767077,37.6064695
"В темное время суток, освещение включено",430,2,55.754943499999996,37.818573
"В темное время суток, освещение включено",435,3,55.683708,37.73779733333333
"В темное время суток, освещение включено",436,2,55.642627000000005,37.526148
"В темное время суток, освещение включено",437,2,55.65508,37.414272999999994
"В темное время суток, освещение включено",440,3,55.595383,37.513844
"В темное время суток, освещение включено",442,2,55.902314000000004,37.616329
"В темное время суток, освещение включено",443,2,55.8249185,37.60214
"В темное время суток, освещение включено",445,2,55.786465,37.7302105
"В темное время суток, освещение включено",448,5,55.687255,37.6030834
"В темное время суток, освещение включено",451,3,55.661184999999996,37.545103999999995
"В темное время суток, освещение включено",452,2,55.745442499999996,37.600617
"В темное время суток, освещение включено",454,2,55.868551,37.5909235
"В темное время суток, освещение включено",460,2,55.683448999999996,37.4611205
"В темное время суток, освещение включено",463,2,55.7939205,37.572153
"В темное время суток, освещение включено",465,2,55.736262,37.800876
"В темное время суток, освещение включено",468,2,55.746886,37.5559205
"В темное время суток, освещение включено",469,2,55.7331635,37.624381
"В темное время суток, освещение включено",470,2,55.7086965,37.905589
"В темное время суток, освещение включено",471,2,55.5715245,37.5985515
"В темное время суток, освещение включено",472,2,55.7086265,37.891786499999995
"В темное время суток, освещение включено",473,2,55.710948,37.836431000000005
"В темное время суток, освещение включено",476,2,55.8275765,37.491193499999994
"В темное время суток, освещение включено",478,2,55.6410925,37.5013055
"В темное время суток, освещение включено",480,5,55.9835182,37.146727999999996
"В темное время суток, освещение включено",481,2,55.900966499999996,37.5168945
"В темное время суток, освещение включено",483,4,55.815742,37.717383999999996
"В темное время суток, освещение включено",487,3,55.59246066666667,37.524483333333336
"В темное время суток, освещение включено",488,2,55.677285,37.858817
"В темное время суток, освещение включено",489,2,55.582941500000004,37.5642195
"В темное время суток, освещение включено",495,2,55.718526999999995,37.693979
"В темное время суток, освещение включено",504,2,55.652831500000005,37.7217505
"В темное время суток, освещение включено",506,2,55.794098000000005,37.454634999999996
"В темное время суток, освещение включено",509,2,55.907531,37.542294999999996
"В темное время суток, освещение включено",517,2,55.61814,37.3893925
"В темное время суток, освещение включено",519,3,55.710921,37.937143
"В темное время суток, освещение включено",522,2,55.674417,37.4411595
"В темное время суток, освещение включено",523,2,55.48769,37.514014
"В темное время суток, освещение включено",529,4,55.898398,37.5873745
"В темное время суток, освещение включено",532,2,55.8131315,37.5826785
"В темное время суток, освещение включено",534,2,55.851957,37.4515235
"В темное время суток, освещение включено",536,2,55.882448499999995,37.454178999999996
"В темное время суток, освещение включено",543,2,55.715275500000004,37.5356805
"В темное время суток, освещение включено",546,2,55.7560395,37.5840355
"В темное время суток, освещение включено",552,2,55.7286175,37.558747499999996
"В темное время суток, освещение включено",559,2,55.750780500000005,37.799803
"В темное время суток, освещение включено",562,2,55.752703499999996,37.5009995
"В темное время суток, освещение включено",567,2,55.837051,37.658692
"В темное время суток, освещение включено",576,2,55.846789,37.6397235
"В темное время суток, освещение включено",577,2,55.878314,37.7336705
"В темное время суток, освещение включено",578,2,55.863777,37.566048499999994
"В темное время суток, освещение включено",582,2,55.800478999999996,37.3310495
"В темное время суток, освещение включено",584,2,55.841654,37.5700985
"В темное время суток, освещение включено",599,2,55.6540785,37.8379335
"В темное время суток, освещение включено",609,2,55.491629,37.313583
"В темное время суток, освещение включено",615,2,55.620063,37.717706
"В темное время суток, освещение включено",627,2,55.644843,37.7546885
"В темное время суток, освещение включено",629,3,55.74503,37.572198
"В темное время суток, освещение включено",630,2,55.6053205,37.3404265
"В темное время суток, освещение включено",636,2,55.758179999999996,37.619660499999995
"В темное время суток, освещение включено",644,2,55.767228,37.8327245
"В темное время суток, освещение включено",645,2,55.669163,37.5535335
"В темное время суток, освещение включено",649,2,55.732819500000005,37.416816
"В темное время суток, освещение включено",660,2,55.7284275,37.6786745
"В темное время суток, освещение включено",663,5,55.622296999999996,37.6150568
"В темное время суток, освещение включено",667,2,55.702775,37.507791
"В темное время суток, освещение включено",670,2,55.6001445,37.715952
"В темное время суток, освещение включено",672,2,55.767753,37.525681000000006
"В темное время суток, освещение включено",676,3,55.855239,37.476954666666664
"В темное время суток, освещение включено",682,4,55.81006925,37.63754575
"В темное время суток, освещение включено",683,2,55.88166,37.5666815
"В темное время суток, освещение включено",685,3,55.842365666666666,37.492282333333335
"В темное время суток, освещение включено",687,2,55.70172,37.755976000000004
"В темное время суток, освещение включено",688,2,55.571948500000005,37.6692975
"В темное время суток, освещение включено",692,2,55.642936,37.3556075
"В темное время суток, освещение включено",694,2,55.8157055,37.692493
"В темное время суток, освещение включено",695,2,55.803469500000006,37.385391
"В темное время суток, освещение включено",699,2,55.7533375,37.777546
"В темное время суток, освещение включено",700,2,55.7413385,37.862078499999996
"В темное время суток, освещение включено",708,2,55.699124,37.774038000000004
"В темное время суток, освещение включено",710,2,55.792877,37.6265915
"В темное время суток, освещение включено",713,2,55.889627000000004,37.5925115
"В темное время суток, освещение включено",716,3,55.849451,37.440602
"В темное время суток, освещение включено",732,2,55.680409499999996,37.6335385
"В темное время суток, освещение включено",734,2,55.6897205,37.484391
"В темное время суток, освещение включено",738,2,55.5884685,37.7204205
"В темное время суток, освещение включено",740,2,55.775466,37.481039
"В темное время суток, освещение включено",741,2,55.686899499999996,37.5353695
